Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
COMPUSDT,8e4bf3f6,2022-03-07 14:27:43,7,Open Short,Limit,Trade,5.47,105.80,105.80,-0.00025,-0.1446815,894377b7
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,0.28,105.80,105.80,-0.00025,-0.007406,df383a86
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,1.03,105.80,105.80,-0.00025,-0.0272435,4e96f04f
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,4.62,105.80,105.80,-0.00025,-0.122199,b2e4a53a
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,2,105.80,105.80,-0.00025,-0.0529,b0a76417
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,1,105.80,105.80,-0.00025,-0.02645,800cede0
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,1.51,105.80,105.80,-0.00025,-0.0399395,efe9786f
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,8,105.80,105.80,-0.00025,-0.2116,f75e9d95
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,1.36,105.80,105.80,-0.00025,-0.035972,4fc16c81
COMPUSDT,8e4bf3f6,2022-03-07 14:27:41,7,Open Short,Limit,Trade,3.6,105.80,105.80,-0.00025,-0.09522,ee1b82e5
COMPUSDT,8e4bf3f6,2022-03-07 14:27:20,7,Open Short,Limit,Trade,0.1,105.80,105.80,-0.00025,-0.002645,3638850c
COMPUSDT,8e4bf3f6,2022-03-07 14:27:16,7,Open Short,Limit,Trade,1,105.80,105.80,-0.00025,-0.02645,89f252ef
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,11.94,105.80,105.80,-0.00025,-0.315813,54af4903
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,2.15,105.80,105.80,-0.00025,-0.0568675,303871ff
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,1.24,105.80,105.80,-0.00025,-0.032798,df5e768b
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,10.21,105.80,105.80,-0.00025,-0.2700545,52c706f7
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,0.27,105.80,105.80,-0.00025,-0.0071415,4193edbb
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,0.41,105.80,105.80,-0.00025,-0.0108445,e2b0800d
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,0.03,105.80,105.80,-0.00025,-0.0007935,aaed3ef0
COMPUSDT,8e4bf3f6,2022-03-07 14:27:15,7,Open Short,Limit,Trade,1.46,105.80,105.80,-0.00025,-0.038617,43b3bbde
ILVUSDT,41972656,2022-03-07 14:08:32,7,Open Short,Limit,Trade,1.33,518.0,518.0,-0.00025,-0.172235,c9f992bc
ILVUSDT,41972656,2022-03-07 14:08:32,7,Open Short,Limit,Trade,5.68,518.0,518.0,-0.00025,-0.73556,69af44ee
ILVUSDT,41972656,2022-03-07 14:08:24,7,Open Short,Limit,Trade,3.65,518.0,518.0,-0.00025,-0.472675,2032321f
ILVUSDT,41972656,2022-03-07 14:08:16,7,Open Short,Limit,Trade,4.02,518.0,518.0,-0.00025,-0.52059,5c68bd8c
ILVUSDT,41972656,2022-03-07 14:08:08,7,Open Short,Limit,Trade,4.02,518.0,518.0,-0.00025,-0.52059,8293ade5
ILVUSDT,41972656,2022-03-07 14:07:22,7,Open Short,Limit,Trade,1.2,518.0,518.0,-0.00025,-0.1554,fba78d5f
ILVUSDT,41972656,2022-03-07 14:07:21,7,Open Short,Limit,Trade,4.02,518.0,518.0,-0.00025,-0.52059,eb64b3fd
ILVUSDT,41972656,2022-03-07 14:07:00,7,Open Short,Limit,Trade,1,518.0,518.0,-0.00025,-0.1295,7f70932a
ILVUSDT,41972656,2022-03-07 14:07:00,7,Open Short,Limit,Trade,1,518.0,518.0,-0.00025,-0.1295,0b20ab67
YFIUSDT,f984d209,2022-03-07 14:06:50,7,Open Short,Limit,Trade,0.0163,19860,19860,-0.00025,-0.0809295,4dfef656
YFIUSDT,f984d209,2022-03-07 14:06:50,7,Open Short,Limit,Trade,0.0043,19860,19860,-0.00025,-0.0213495,2acbfca1
YFIUSDT,f984d209,2022-03-07 14:06:50,7,Open Short,Limit,Trade,0.0357,19860,19860,-0.00025,-0.1772505,4b6f9502
YFIUSDT,f984d209,2022-03-07 14:06:50,7,Open Short,Limit,Trade,0.3878,19860,19860,-0.00025,-1.925427,c88764fc
YFIUSDT,f984d209,2022-03-07 14:06:50,7,Open Short,Limit,Trade,0.0059,19860,19860,-0.00025,-0.0292935,3f385ca8
ILVUSDT,41972656,2022-03-07 14:06:49,7,Open Short,Limit,Trade,3.68,518.0,518.0,-0.00025,-0.47656,7c37ace8
ILVUSDT,41972656,2022-03-07 14:06:14,7,Open Short,Limit,Trade,0.33,518.0,518.0,-0.00025,-0.042735,8bbb3439
LUNAUSDT,59fd7175,2022-03-07 14:05:56,7,Open Short,Limit,Trade,2.3,83.500,83.500,-0.00025,-0.0480125,1d1ce910
LUNAUSDT,59fd7175,2022-03-07 14:05:56,7,Open Short,Limit,Trade,147.7,83.500,83.500,-0.00025,-3.0832375,bf27b9c0
ADAUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,21176,0.8073,0.0000,0.00027795,4.75166221,dbf33070
THETAUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,4373,2.638,0.000,-4.545e-05,-0.52431001,478e1008
FILUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,1060.1,17.95,0.00,-0.0001,-1.9028795,7767f724
MANAUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,3600,2.3712,0.0000,2.567e-05,0.21912734,ec8620aa
AXSUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,180,46.890,0.000,0.00066247,5.5913793,1a123dc4
GALAUSDT,850-Sell,2022-03-07 08:00:00,7,Open Short,--,Funding,45000,0.21333,0.00000,0.00022186,2.12982273,5db2c8a4
FILUSDT,e55cc8ca,2022-03-07 00:38:08,7,Open Short,Limit,Trade,43.2,18.26,18.26,-0.00025,-0.197208,7db38ce3
FILUSDT,e55cc8ca,2022-03-07 00:38:08,7,Open Short,Limit,Trade,84.5,18.26,18.26,-0.00025,-0.3857425,9f0355e4
FILUSDT,e55cc8ca,2022-03-07 00:38:07,7,Open Short,Limit,Trade,55.5,18.26,18.26,-0.00025,-0.2533575,3be47683
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,63.9,18.26,18.26,-0.00025,-0.2917035,8b3b93c6
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,80.8,18.26,18.26,-0.00025,-0.368852,04721ab6
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,45.1,18.26,18.26,-0.00025,-0.2058815,f44766f3
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,28.7,18.26,18.26,-0.00025,-0.1310155,096d6c75
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,38.9,18.26,18.26,-0.00025,-0.1775785,761d7e90
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,11.5,18.26,18.26,-0.00025,-0.0524975,0b790f58
FILUSDT,e55cc8ca,2022-03-07 00:38:06,7,Open Short,Limit,Trade,34.6,18.26,18.26,-0.00025,-0.157949,3ba6e4f0
FILUSDT,e55cc8ca,2022-03-07 00:38:05,7,Open Short,Limit,Trade,252.6,18.26,18.26,-0.00025,-1.153119,722fe30f
FILUSDT,e55cc8ca,2022-03-07 00:37:51,7,Open Short,Limit,Trade,315.1,18.26,18.26,-0.00025,-1.4384315,9448d652
FILUSDT,e55cc8ca,2022-03-07 00:20:38,7,Open Short,Limit,Trade,0.2,18.26,18.26,-0.00025,-0.000913,d41801bb
FILUSDT,e55cc8ca,2022-03-07 00:20:29,7,Open Short,Limit,Trade,0.4,18.26,18.26,-0.00025,-0.001826,f142901e
FILUSDT,e55cc8ca,2022-03-07 00:20:22,7,Open Short,Limit,Trade,0.5,18.26,18.26,-0.00025,-0.0022825,00453aa9
FILUSDT,e55cc8ca,2022-03-07 00:20:06,7,Open Short,Limit,Trade,1.9,18.26,18.26,-0.00025,-0.0086735,815e188b
FILUSDT,e55cc8ca,2022-03-07 00:19:50,7,Open Short,Limit,Trade,0.1,18.26,18.26,-0.00025,-0.0004565,4b21f4ba
FILUSDT,e55cc8ca,2022-03-07 00:19:35,7,Open Short,Limit,Trade,1.8,18.26,18.26,-0.00025,-0.008217,a0cf8c54
FILUSDT,e55cc8ca,2022-03-07 00:19:26,7,Open Short,Limit,Trade,0.3,18.26,18.26,-0.00025,-0.0013695,4243e8bc
ADAUSDT,98fe610d,2022-03-07 00:15:39,7,Open Short,Limit,Trade,3883,0.8159,0.8159,0.00075,2.37610478,3d918d09
ADAUSDT,98fe610d,2022-03-07 00:15:39,7,Open Short,Limit,Trade,4000,0.8159,0.8159,0.00075,2.4477,51658fa6
ADAUSDT,98fe610d,2022-03-07 00:15:39,7,Open Short,Limit,Trade,2782,0.8159,0.8159,0.00075,1.70237535,d0ba82f2
ADAUSDT,98fe610d,2022-03-07 00:15:39,7,Open Short,Limit,Trade,11,0.8159,0.8159,0.00075,0.00673118,28a309f9
FILUSDT,e55cc8ca,2022-03-07 00:15:04,7,Open Short,Limit,Trade,0.5,18.26,18.26,-0.00025,-0.0022825,76a8684c
THETAUSDT,850-Sell,2022-03-07 00:00:00,7,Open Short,--,Funding,4373,2.706,0.000,-0.0001,-1.1833338,163f931f
AXSUSDT,850-Sell,2022-03-07 00:00:00,7,Open Short,--,Funding,180,48.837,0.000,0.00073809,6.48829824,3bf47ff5
MANAUSDT,850-Sell,2022-03-07 00:00:00,7,Open Short,--,Funding,3600,2.4169,0.0000,0.00010704,0.93133792,40140d59
ADAUSDT,850-Sell,2022-03-07 00:00:00,7,Open Short,--,Funding,10500,0.8230,0.0000,0.00014371,1.24186997,49c9ce99
GALAUSDT,850-Sell,2022-03-07 00:00:00,7,Open Short,--,Funding,45000,0.21615,0.00000,-7.029e-05,-0.68369325,91ed4179
THETAUSDT,64271a2b,2022-03-06 20:09:15,7,Open Short,Limit,Trade,3245.1,2.750,2.750,-0.00025,-2.23100625,41c46c04
THETAUSDT,64271a2b,2022-03-06 20:08:16,7,Open Short,Limit,Trade,300,2.750,2.750,-0.00025,-0.20625,4aee3460
THETAUSDT,64271a2b,2022-03-06 20:07:16,7,Open Short,Limit,Trade,17,2.750,2.750,0.000675,0.03155625,dfb6808c
THETAUSDT,64271a2b,2022-03-06 20:07:16,7,Open Short,Limit,Trade,363.3,2.750,2.750,0.000675,0.67437563,dba923ba
THETAUSDT,64271a2b,2022-03-06 20:07:16,7,Open Short,Limit,Trade,67.6,2.751,2.750,0.000675,0.12552813,887397fb
THETAUSDT,64271a2b,2022-03-06 20:07:16,7,Open Short,Limit,Trade,380,2.751,2.750,0.000675,0.7056315,73de95e4
MANAUSDT,873cbac7,2022-03-06 19:08:28,7,Open Short,Limit,Trade,17.1,2.4660,2.4640,0.00075,0.03162645,167ceef9
MANAUSDT,873cbac7,2022-03-06 19:08:28,7,Open Short,Limit,Trade,300,2.4665,2.4640,0.00075,0.5549625,f46d4316
MANAUSDT,873cbac7,2022-03-06 19:08:28,7,Open Short,Limit,Trade,2711.7,2.4665,2.4640,0.00075,5.01630604,4080a6bf
MANAUSDT,873cbac7,2022-03-06 19:08:28,7,Open Short,Limit,Trade,505.6,2.4665,2.4640,0.00075,0.9352968,9374a046
MANAUSDT,873cbac7,2022-03-06 19:08:28,7,Open Short,Limit,Trade,65.6,2.4665,2.4640,0.00075,0.1213518,31f00756
GALAUSDT,850-Sell,2022-03-06 16:00:00,7,Open Short,--,Funding,45000,0.22160,0.00000,0.00011271,1.12394412,c1d04ae0
AXSUSDT,850-Sell,2022-03-06 16:00:00,7,Open Short,--,Funding,180,49.898,0.000,0.00060135,5.40110922,f7a0044f
ADAUSDT,850-Sell,2022-03-06 16:00:00,7,Open Short,--,Funding,10500,0.8416,0.0000,9.614e-05,0.84956996,62138f77
AXSUSDT,9a842298,2022-03-06 10:42:51,7,Open Short,Limit,Trade,143.1,49.565,49.565,-0.00025,-1.77318787,a234334a
AXSUSDT,9a842298,2022-03-06 10:42:51,7,Open Short,Limit,Trade,36.1,49.565,49.565,-0.00025,-0.44732412,6e1c3ad6
AXSUSDT,9a842298,2022-03-06 10:42:40,7,Open Short,Limit,Trade,0.8,49.565,49.565,-0.00025,-0.009913,057f73f1
GALAUSDT,160c138b,2022-03-06 10:40:55,7,Open Short,Limit,Trade,23959,0.22358,0.22358,-0.00025,-1.3391883,fb36bd4c
GALAUSDT,160c138b,2022-03-06 10:40:55,7,Open Short,Limit,Trade,14000,0.22358,0.22358,-0.00025,-0.78253,7497cdd2
GALAUSDT,160c138b,2022-03-06 10:40:49,7,Open Short,Limit,Trade,58,0.22358,0.22358,-0.00025,-0.00324191,c1231b87
GALAUSDT,160c138b,2022-03-06 10:40:47,7,Open Short,Limit,Trade,6983,0.22358,0.22358,-0.00025,-0.39031478,8850bedc
ADAUSDT,51ba5481,2022-03-06 10:37:24,7,Open Short,Limit,Trade,303,0.8350,0.8350,0.00075,0.18975375,5deaa41c
ADAUSDT,51ba5481,2022-03-06 10:37:24,7,Open Short,Limit,Trade,1313,0.8350,0.8350,0.00075,0.82226625,9fa3c09a
ADAUSDT,51ba5481,2022-03-06 10:37:24,7,Open Short,Limit,Trade,1253,0.8350,0.8350,0.00075,0.78469125,54058e43
ADAUSDT,51ba5481,2022-03-06 10:37:24,7,Open Short,Limit,Trade,2110,0.8350,0.8350,0.00075,1.3213875,bada00bd
ADAUSDT,51ba5481,2022-03-06 10:37:24,7,Open Short,Limit,Trade,5521,0.8350,0.8350,0.00075,3.45752625,27f5f946
RUNEUSDT,7a4cb62f,2022-03-06 09:26:35,7,Close Short,Market,Trade,247.1,4.912,Market,0.00075,0.9103164,5ddfa5fa
RUNEUSDT,7a4cb62f,2022-03-06 09:26:35,7,Close Short,Market,Trade,1181.4,4.911,Market,0.00075,4.35139155,f5fb8aab
RUNEUSDT,7a4cb62f,2022-03-06 09:26:35,7,Close Short,Market,Trade,25,4.909,Market,0.00075,0.09204375,7b9ad8c7
RUNEUSDT,7a4cb62f,2022-03-06 09:26:35,7,Close Short,Market,Trade,346.5,4.907,Market,0.00075,1.27520663,ddf3322f
RUNEUSDT,850-Sell,2022-03-06 08:00:00,7,Open Short,--,Funding,1800,4.755,0.000,3.12e-05,0.2670408,58949018
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,112.8,4.796,4.791,0.00075,0.4057416,86007c6c
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,71.8,4.796,4.791,0.00075,0.2582646,a36d9a59
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,796.9,4.797,4.791,0.00075,2.86704698,b16f169d
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,614.3,4.797,4.791,0.00075,2.21009783,bf87bbe0
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,179.2,4.797,4.791,0.00075,0.6447168,10a83f7b
RUNEUSDT,1ae7e024,2022-03-06 02:36:26,7,Open Short,Limit,Trade,25,4.800,4.791,0.00075,0.09,449e65b3
LUNAUSDT,cf010008,2022-02-28 15:30:18,7,Close Short,Market,Trade,48.1,82.210,Market,0.00075,2.96572575,4513c515
LUNAUSDT,cf010008,2022-02-28 15:30:18,7,Close Short,Market,Trade,51.9,82.210,Market,0.00075,3.20002425,8054df76
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,74.2,10.149,Market,0.00075,0.56479185,bf9600d0
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,80.8,10.148,Market,0.00075,0.6149688,d2c52512
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,8,10.148,Market,0.00075,0.060888,8d37d217
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,11.3,10.146,Market,0.00075,0.08598735,1a4dab4d
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,8.3,10.145,Market,0.00075,0.06315263,616acf56
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,11,10.143,Market,0.00075,0.08367975,81f83568
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,111.4,10.143,Market,0.00075,0.84744765,06398fb7
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,7.5,10.142,Market,0.00075,0.05704875,8d6a3395
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,100,10.137,Market,0.00075,0.760275,4cb8a9a3
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,38.8,10.137,Market,0.00075,0.2949867,b1919d8c
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,50.2,10.136,Market,0.00075,0.3816204,01c670c6
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,18.4,10.136,Market,0.00075,0.1398768,09171721
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,40.5,10.136,Market,0.00075,0.307881,86c79f65
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,153.9,10.136,Market,0.00075,1.1699478,ef78e1c5
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,48.6,10.136,Market,0.00075,0.3694572,4f1d218b
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,90.8,10.136,Market,0.00075,0.6902616,dcf2b600
UNIUSDT,b7644864,2022-02-28 15:30:18,8,Close Short,Market,Trade,46.3,10.135,Market,0.00075,0.35193788,7d5455ee
FTMUSDT,d91a91cc,2022-02-28 15:30:18,7,Close Short,Market,Trade,2558,1.7015,Market,0.00075,3.26432775,e7c3e655
FTMUSDT,d91a91cc,2022-02-28 15:30:18,7,Close Short,Market,Trade,445,1.7015,Market,0.00075,0.56787563,8de5d2df
FTMUSDT,d91a91cc,2022-02-28 15:30:18,7,Close Short,Market,Trade,1195,1.7015,Market,0.00075,1.52496938,e9bf7c3a
FTMUSDT,d91a91cc,2022-02-28 15:30:18,7,Close Short,Market,Trade,2,1.7015,Market,0.00075,0.00255225,787372d2
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,92.7,14.613,Market,0.00075,1.01596883,d394925e
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,23.6,14.612,Market,0.00075,0.2586324,cfbd6107
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,177.5,14.609,Market,0.00075,1.94482313,78883147
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,34.4,14.609,Market,0.00075,0.3769122,a9a712a9
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,52.1,14.607,Market,0.00075,0.57076853,8c11f193
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,77.1,14.603,Market,0.00075,0.84441848,3de0d964
LINKUSDT,b959f9b9,2022-02-28 15:30:18,7,Close Short,Market,Trade,142.6,14.603,Market,0.00075,1.56179085,de8b134d
BTCUSDT,c49e8e35,2022-02-28 15:18:38,7,Close Short,Market,Trade,0.014,40566.00,Market,0.00075,0.425943,fbb3020b
BTCUSDT,c49e8e35,2022-02-28 15:18:38,7,Close Short,Market,Trade,0.001,40563.50,Market,0.00075,0.03042263,11c6082d
BTCUSDT,c49e8e35,2022-02-28 15:18:38,7,Close Short,Market,Trade,0.874,40563.50,Market,0.00075,26.58937425,cf0085f6
BTCUSDT,850-Sell,2022-02-28 08:00:00,7,Open Short,--,Funding,0.889,38344.11,0.00,0.00021537,7.341514,09e5ebe3
UNIUSDT,850-Sell,2022-02-28 08:00:00,8,Open Short,--,Funding,900,9.669,0.000,-0.0001,-0.87021,504c63da
LUNAUSDT,850-Sell,2022-02-28 08:00:00,7,Open Short,--,Funding,100,73.579,0.000,0.00042611,3.13527477,ea5ffd92
LINKUSDT,850-Sell,2022-02-28 08:00:00,7,Open Short,--,Funding,600,13.750,0.000,8.767e-05,0.7232775,c4b61939
FTMUSDT,850-Sell,2022-02-28 08:00:00,7,Open Short,--,Funding,4200,1.5962,0.0000,0.00029579,1.982988,83287264
LUNAUSDT,850-Sell,2022-02-28 00:00:00,7,Open Short,--,Funding,100,72.554,0.000,0.00114654,8.31860632,b9f31e0d
UNIUSDT,850-Sell,2022-02-28 00:00:00,8,Open Short,--,Funding,900,9.770,0.000,-0.0001,-0.8793,7f4b35e3
BTCUSDT,850-Sell,2022-02-28 00:00:00,7,Open Short,--,Funding,0.889,37695.97,0.00,2.5e-06,0.0837793,358f410f
LINKUSDT,850-Sell,2022-02-28 00:00:00,7,Open Short,--,Funding,600,13.641,0.000,-7.25e-05,-0.5933835,72a0e000
FTMUSDT,850-Sell,2022-02-28 00:00:00,7,Open Short,--,Funding,4200,1.5843,0.0000,6.478e-05,0.43105001,ca3c2fc3
LUNAUSDT,850-Sell,2022-02-27 16:00:00,7,Open Short,--,Funding,100,76.461,0.000,0.00028082,2.14717781,390cc707
UNIUSDT,850-Sell,2022-02-27 16:00:00,8,Open Short,--,Funding,900,10.070,0.000,-0.0001,-0.9063,9178380c
BTCUSDT,850-Sell,2022-02-27 16:00:00,7,Open Short,--,Funding,0.889,39361.00,0.00,2.734e-05,0.95667934,ba99d897
LINKUSDT,850-Sell,2022-02-27 16:00:00,7,Open Short,--,Funding,600,14.572,0.000,9.539e-05,0.83401385,592d3632
FTMUSDT,850-Sell,2022-02-27 16:00:00,7,Open Short,--,Funding,4200,1.6891,0.0000,5.599e-05,0.39720538,69352f3e
UNIUSDT,3d3e0d67,2022-02-27 14:43:42,8,Open Short,Limit,Trade,48.8,9.800,9.800,-0.00025,-0.11956,c2a7ac72
UNIUSDT,3d3e0d67,2022-02-27 14:43:42,8,Open Short,Limit,Trade,304.1,9.800,9.800,-0.00025,-0.745045,8d7c1dca
UNIUSDT,3d3e0d67,2022-02-27 14:43:42,8,Open Short,Limit,Trade,547.1,9.800,9.800,-0.00025,-1.340395,17a6cbd2
LUNAUSDT,850-Sell,2022-02-27 08:00:00,7,Open Short,--,Funding,100,75.799,0.000,0.00110719,8.39238949,ee2be343
FTMUSDT,850-Sell,2022-02-27 08:00:00,7,Open Short,--,Funding,4200,1.7193,0.0000,2.095e-05,0.15128121,16206f1e
LINKUSDT,850-Sell,2022-02-27 08:00:00,7,Open Short,--,Funding,600,14.265,0.000,8.54e-06,0.07309386,3a32b9a7
BTCUSDT,850-Sell,2022-02-27 08:00:00,7,Open Short,--,Funding,0.889,38795.53,0.00,6.614e-05,2.28111742,3eb82720
LINKUSDT,04ba5ce2,2022-02-27 00:42:01,7,Open Short,Limit,Trade,286,14.288,14.288,-0.00025,-1.021592,0dd6c404
LINKUSDT,04ba5ce2,2022-02-27 00:41:45,7,Open Short,Limit,Trade,14,14.288,14.288,0.00075,0.150024,60a51c1b
LINKUSDT,04ba5ce2,2022-02-27 00:41:45,7,Open Short,Limit,Trade,300,14.289,14.288,0.00075,3.215025,42493963
FTMUSDT,385e9c26,2022-02-27 00:39:01,7,Open Short,Limit,Trade,256,1.7320,1.7305,0.00075,0.332544,8aac39e6
FTMUSDT,385e9c26,2022-02-27 00:39:01,7,Open Short,Limit,Trade,2515,1.7320,1.7305,0.00075,3.266985,091449c4
FTMUSDT,385e9c26,2022-02-27 00:39:01,7,Open Short,Limit,Trade,1428,1.7320,1.7305,0.00075,1.854972,8ef1c7c4
FTMUSDT,385e9c26,2022-02-27 00:39:01,7,Open Short,Limit,Trade,1,1.7320,1.7305,0.00075,0.001299,3957363c
LUNAUSDT,850-Sell,2022-02-27 00:00:00,7,Open Short,--,Funding,100,78.117,0.000,0.00110685,8.64638015,aad44da9
BTCUSDT,850-Sell,2022-02-27 00:00:00,7,Open Short,--,Funding,0.889,39110.90,0.00,4.07e-05,1.41512232,1484a2cf
LUNAUSDT,850-Sell,2022-02-26 16:00:00,7,Open Short,--,Funding,100,74.626,0.000,0.00039043,2.91362292,6bef387c
BTCUSDT,850-Sell,2022-02-26 16:00:00,7,Open Short,--,Funding,0.889,39216.78,0.00,-0.0001,-3.48637174,daf31cc6
LUNAUSDT,c5cb264b,2022-02-26 09:26:35,7,Open Short,Limit,Trade,7.7,75.865,75.865,-0.00025,-0.14604012,34f461b7
LUNAUSDT,c5cb264b,2022-02-26 09:26:27,7,Open Short,Limit,Trade,92.3,75.895,75.865,0.00075,5.25383138,194de733
BTCUSDT,850-Sell,2022-02-26 08:00:00,7,Open Short,--,Funding,0.889,39196.20,0.00,6.366e-05,2.21825956,1d760926
BTCUSDT,850-Sell,2022-02-26 00:00:00,7,Open Short,--,Funding,0.889,39216.07,0.00,-7.847e-05,-2.73570637,4aa89be0
BTCUSDT,850-Sell,2022-02-25 16:00:00,7,Open Short,--,Funding,0.889,39408.63,0.00,-6.724e-05,-2.35570445,990ee982
BTCUSDT,850-Sell,2022-02-25 08:00:00,7,Open Short,--,Funding,0.889,38475.77,0.00,-5.271e-05,-1.80294341,20fe244b
BTCUSDT,850-Sell,2022-02-25 00:00:00,7,Open Short,--,Funding,0.889,38332.00,0.00,3.408e-05,1.16134921,62181ed2
XRPUSDT,fab6ea92,2022-02-24 20:17:52,7,Close Short,Market,Trade,11500,0.7150,Market,0.00075,6.166875,1ae1637d
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,112.2,18.74,Market,0.00075,1.576971,f15b59a1
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,2.3,18.74,Market,0.00075,0.0323265,c5dcab72
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,15.2,18.73,Market,0.00075,0.213522,18be8f82
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,3.4,18.73,Market,0.00075,0.0477615,c0a63b9d
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,58.4,18.72,Market,0.00075,0.819936,63a8c97e
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,7.1,18.70,Market,0.00075,0.0995775,e80fb241
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,57.1,18.70,Market,0.00075,0.8008275,23bca9a0
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,14.6,18.70,Market,0.00075,0.204765,434912c2
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,3.3,18.70,Market,0.00075,0.0462825,15cd5955
FILUSDT,39c598de,2022-02-24 20:17:32,7,Close Short,Market,Trade,26.3,18.70,Market,0.00075,0.3688575,122e8f8d
