,Symbol,Order No.,Opening Time,Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
601,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,161.0,18.765,Market,0.0006,1.812699,c2b0ff52
602,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,373.4,18.765,Market,0.0006,4.2041106,b0190469
603,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,96.5,18.7,Market,0.0006,1.08273,b8b81d8a
604,DOTUSDT,850-Sell,2022-04-19 08:00:00,7,Open Short,--,Funding,2200.0,18.1,0.000,0.00025719,10.2413058,d72ff93a
605,ETHUSDT,850-Sell,2022-04-19 08:00:00,7,Open Short,--,Funding,14.65,3039.0,0.00,-0.0001,-4.452135,a38a2b44
606,ETHUSDT,850-Sell,2022-04-19 00:00:00,7,Open Short,--,Funding,14.65,3055.61,0.00,-2.639e-05,-1.18134007,3ce82599
607,DOTUSDT,850-Sell,2022-04-19 00:00:00,7,Open Short,--,Funding,2200.0,18.153,0.000,6.43e-06,0.25679234,505a93aa
608,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,2214.0,0.0986,Market,0.0006,0.13098024,3af484ab
609,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,1000.0,0.0986,Market,0.0006,0.05916,14caa5db
610,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,11564.0,0.0986,Market,0.0006,0.68412624,ca9927c4
611,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,11109.0,0.0986,Market,0.0006,0.65720844,990c5528
612,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,235.0,0.0986,Market,0.0006,0.0139026,7a660550
613,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,3583.0,0.0985,Market,0.0006,0.2117553,e7ab3b63
614,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,10152.0,0.0985,Market,0.0006,0.5999832,099527eb
615,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,19290.0,0.0985,Market,0.0006,1.140039,063578c8
616,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,3312.0,0.0985,Market,0.0006,0.1957392,e345647b
617,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,8069.0,0.0985,Market,0.0006,0.4768779,177a762a
618,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,11425.0,0.0985,Market,0.0006,0.6752175,7ddc734a
619,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,10089.0,0.0985,Market,0.0006,0.5962599,12161855
620,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,10.0,0.0984,Market,0.0006,0.0005904,17be37a7
621,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,6600.0,0.0984,Market,0.0006,0.389664,0eb6ceba
622,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,3394.0,0.0984,Market,0.0006,0.20038176,c6168681
623,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,8142.0,0.0984,Market,0.0006,0.48070368,ea7e2b69
624,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,11316.0,0.0984,Market,0.0006,0.66809664,d1ec8bae
625,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,11671.0,0.0984,Market,0.0006,0.68905584,8c34026d
626,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,6000.0,0.0983,Market,0.0006,0.35388,f66ffd73
627,TLMUSDT,8d3cfc6e,2022-04-18 21:23:35,7,Close Short,Market,Trade,4927.0,0.0983,Market,0.0006,0.29059446,834e071a
628,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,93.9,13.98,Market,0.0006,0.7876332,81651e83
629,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,143.1,13.98,Market,0.0006,1.2003228,3ce5b8b7
630,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.1,13.979,Market,0.0006,0.00083874,d9003fd7
631,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,4.8,13.978,Market,0.0006,0.04025664,75322984
632,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,214.8,13.976,Market,0.0006,1.80122688,fa3c5f6f
633,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,71.5,13.976,Market,0.0006,0.5995704,53129c75
634,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.4,13.976,Market,0.0006,0.00335424,4005216d
635,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,1.0,13.975,Market,0.0006,0.008385,6bd53e14
636,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,71.5,13.974,Market,0.0006,0.5994846,43ba8c90
637,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,5.1,13.974,Market,0.0006,0.04276044,589a2eed
638,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.6,13.974,Market,0.0006,0.00503064,95ddd780
639,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,3.6,13.974,Market,0.0006,0.03018384,a5c5cb98
640,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,3.5,13.974,Market,0.0006,0.0293454,38d53116
641,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,35.6,13.973,Market,0.0006,0.29846328,629eae62
642,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,65.9,13.972,Market,0.0006,0.55245288,e39c6853
643,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.1,13.972,Market,0.0006,0.00083832,5dde8de0
644,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,3.7,13.972,Market,0.0006,0.03101784,e7dacad7
645,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,52.1,13.971,Market,0.0006,0.43673346,ea435aa1
646,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,57.9,13.97,Market,0.0006,0.4853178,e829904d
647,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.3,13.97,Market,0.0006,0.0025146,d435b1fe
648,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,411.8,13.97,Market,0.0006,3.4517076,3b35c7f3
649,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,430.2,13.97,Market,0.0006,3.6059364,e7f955e3
650,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,8.4,13.97,Market,0.0006,0.0704088,5ea19ac9
651,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,150.8,13.97,Market,0.0006,1.2640056,cd640d80
652,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,2.4,13.97,Market,0.0006,0.0201168,b51db028
653,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.6,13.969,Market,0.0006,0.00502884,713654e8
654,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,56.4,13.968,Market,0.0006,0.47267712,b737a146
655,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,7.7,13.968,Market,0.0006,0.06453216,c8f2044e
656,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,43.8,13.967,Market,0.0006,0.36705276,98fb9c9d
657,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,0.2,13.967,Market,0.0006,0.00167604,b4ccd336
658,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,6.1,13.967,Market,0.0006,0.05111922,82957286
659,LINKUSDT,9fe79272,2022-04-18 21:23:33,7,Close Short,Market,Trade,60.0,13.966,Market,0.0006,0.502776,dc625d4e
660,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,7.46,3035.0,3035.00,0.0001,2.26411,c0279d4e
661,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,0.6,3035.0,3035.00,0.0001,0.1821,3af81128
662,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,0.1,3035.0,3035.00,0.0001,0.03035,fa674345
663,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,3.93,3035.0,3035.00,0.0001,1.192755,b2f031dd
664,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,0.5,3035.0,3035.00,0.0001,0.15175,674fee39
665,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,2.0,3035.0,3035.00,0.0001,0.607,8d59ad30
666,ETHUSDT,7c355063,2022-04-18 21:20:42,7,Open Short,Limit,Trade,0.06,3035.0,3035.00,0.0001,0.01821,4ad84a9f
667,DOTUSDT,47635864,2022-04-18 18:16:20,7,Open Short,Limit,Trade,1440.9,18.235,18.235,0.0001,2.62748115,21a3aa94
668,DOTUSDT,47635864,2022-04-18 18:16:20,7,Open Short,Limit,Trade,225.2,18.235,18.235,0.0001,0.4106522,7c290b67
669,DOTUSDT,47635864,2022-04-18 18:16:20,7,Open Short,Limit,Trade,138.6,18.235,18.235,0.0001,0.2527371,3fd04bba
670,DOTUSDT,47635864,2022-04-18 18:16:20,7,Open Short,Limit,Trade,65.9,18.235,18.235,0.0001,0.12016865,4fd94666
671,DOTUSDT,47635864,2022-04-18 18:16:20,7,Open Short,Limit,Trade,240.0,18.235,18.235,0.0001,0.43764,ce8fe568
672,DOTUSDT,47635864,2022-04-18 18:15:48,7,Open Short,Limit,Trade,10.2,18.235,18.235,0.0001,0.0185997,4f70bddf
673,DOTUSDT,47635864,2022-04-18 18:15:48,7,Open Short,Limit,Trade,79.2,18.235,18.235,0.0001,0.1444212,a7c6ee6b
674,LINKUSDT,850-Sell,2022-04-18 16:00:00,7,Open Short,--,Funding,2007.9,13.317,0.000,-0.0001,-2.67392043,17f820d8
675,TLMUSDT,850-Sell,2022-04-18 16:00:00,7,Open Short,--,Funding,144102.0,0.0936,0.0000,7.96e-06,0.10736406,f2bfd91e
676,TLMUSDT,850-Sell,2022-04-18 08:00:00,7,Open Short,--,Funding,144102.0,0.0917,0.0000,-0.0001,-1.32141534,13580d97
677,LINKUSDT,850-Sell,2022-04-18 08:00:00,7,Open Short,--,Funding,2007.9,13.2,0.000,-0.0001,-2.650428,1cdacba9
678,TLMUSDT,850-Sell,2022-04-18 00:00:00,7,Open Short,--,Funding,144102.0,0.0968,0.0000,-0.0001,-1.39490736,a53a99c5
679,LINKUSDT,850-Sell,2022-04-18 00:00:00,7,Open Short,--,Funding,2007.9,13.727,0.000,-0.0001,-2.75624433,52a23de9
680,LINKUSDT,850-Sell,2022-04-17 16:00:00,7,Open Short,--,Funding,2007.9,14.476,0.000,-0.0001,-2.90663604,1d42c2b3
681,TLMUSDT,850-Sell,2022-04-17 16:00:00,7,Open Short,--,Funding,144102.0,0.1023,0.0000,-0.0001,-1.47416346,19c29bcd
682,LINKUSDT,850-Sell,2022-04-17 08:00:00,7,Open Short,--,Funding,2007.9,14.496,0.000,-0.0001,-2.91065184,fe520a3d
683,TLMUSDT,850-Sell,2022-04-17 08:00:00,7,Open Short,--,Funding,144102.0,0.1021,0.0000,-0.0001,-1.47128142,d341030e
684,LINKUSDT,850-Sell,2022-04-17 00:00:00,7,Open Short,--,Funding,2007.9,14.143,0.000,-0.0001,-2.83977297,fd1cdd9a
685,TLMUSDT,850-Sell,2022-04-17 00:00:00,7,Open Short,--,Funding,144102.0,0.1031,0.0000,-1.362e-05,-0.20235119,a169c1f2
686,LINKUSDT,850-Sell,2022-04-16 16:00:00,7,Open Short,--,Funding,2007.9,13.875,0.000,-0.0001,-2.78596125,7f959edc
687,TLMUSDT,850-Sell,2022-04-16 16:00:00,7,Open Short,--,Funding,144102.0,0.1003,0.0000,-0.0001,-1.44534306,11946e96
688,TLMUSDT,850-Sell,2022-04-16 08:00:00,7,Open Short,--,Funding,144102.0,0.1015,0.0000,-0.0001,-1.4626353,32bdd050
689,LINKUSDT,850-Sell,2022-04-16 08:00:00,7,Open Short,--,Funding,2007.9,13.993,0.000,-0.0001,-2.80965447,293dbc9e
690,TLMUSDT,850-Sell,2022-04-16 00:00:00,7,Open Short,--,Funding,144102.0,0.1019,0.0000,-7.949e-05,-1.16723066,ff8f61b8
691,LINKUSDT,850-Sell,2022-04-16 00:00:00,7,Open Short,--,Funding,2007.9,14.106,0.000,-0.0001,-2.83234374,5315be44
692,LINKUSDT,850-Sell,2022-04-15 16:00:00,7,Open Short,--,Funding,2007.9,13.903,0.000,-0.0001,-2.79158337,41a70844
693,TLMUSDT,850-Sell,2022-04-15 16:00:00,7,Open Short,--,Funding,144102.0,0.1018,0.0000,-0.0001,-1.46695836,5e07851f
694,TLMUSDT,850-Sell,2022-04-15 08:00:00,7,Open Short,--,Funding,144102.0,0.1021,0.0000,-0.0001,-1.47128142,18beb88d
695,LINKUSDT,850-Sell,2022-04-15 08:00:00,7,Open Short,--,Funding,2007.9,13.913,0.000,-0.0001,-2.79359127,6ed97a69
696,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,179.3,9.927,Market,0.0006,1.06794666,ec67f32b
697,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,1.3,9.927,Market,0.0006,0.00774306,cae5e48f
698,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.5,9.923,Market,0.0006,0.0029769,4efd2564
699,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.1,9.922,Market,0.0006,0.00059532,2d8bdf83
700,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,2.2,9.922,Market,0.0006,0.01309704,0c35fb98
701,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,277.7,9.921,Market,0.0006,1.65303702,884f474f
702,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,277.7,9.921,Market,0.0006,1.65303702,6ea05fae
703,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,37.7,9.92,Market,0.0006,0.2243904,5c838134
704,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,1.3,9.919,Market,0.0006,0.00773682,aa496c33
705,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,50.7,9.914,Market,0.0006,0.30158388,a3deed3a
706,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,149.7,9.912,Market,0.0006,0.89029584,b5a617ad
707,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,80.2,9.912,Market,0.0006,0.47696544,5f3739f4
708,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,50.4,9.91,Market,0.0006,0.2996784,26273e84
709,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,103.0,9.909,Market,0.0006,0.6123762,f9b201f7
710,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,1.3,9.909,Market,0.0006,0.00772902,962878f7
711,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,183.8,9.908,Market,0.0006,1.09265424,e87164d8
712,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,57.0,9.907,Market,0.0006,0.3388194,a303f321
713,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,247.7,9.906,Market,0.0006,1.47222972,9b9fad32
714,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,192.9,9.903,Market,0.0006,1.14617322,63522e1e
715,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.1,9.902,Market,0.0006,0.00059412,e8dd168b
716,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,50.8,9.901,Market,0.0006,0.30178248,e3b380e5
717,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.1,9.9,Market,0.0006,0.000594,19b8fc40
718,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,10.0,9.9,Market,0.0006,0.0594,4585a5eb
719,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.5,9.9,Market,0.0006,0.00297,c1a2854c
720,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,1.3,9.899,Market,0.0006,0.00772122,ebe076f9
721,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,0.6,9.897,Market,0.0006,0.00356292,59847f5d
722,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,1.0,9.897,Market,0.0006,0.0059382,b41650d3
723,UNIUSDT,ce1fa463,2022-04-15 04:04:01,8,Close Short,Market,Trade,2.2,9.893,Market,0.0006,0.01305876,10b983cc
724,UNIUSDT,850-Sell,2022-04-15 00:00:00,8,Open Short,--,Funding,1961.1,9.479,0.000,-0.0001,-1.85892669,4d945e6e
725,LINKUSDT,850-Sell,2022-04-15 00:00:00,7,Open Short,--,Funding,2007.9,13.65,0.000,-0.0001,-2.7407835,a29060e9
726,TLMUSDT,850-Sell,2022-04-15 00:00:00,7,Open Short,--,Funding,144102.0,0.1008,0.0000,-0.0001,-1.45254816,42dd0b70
727,LINKUSDT,850-Sell,2022-04-14 16:00:00,7,Open Short,--,Funding,2007.9,13.498,0.000,-0.0001,-2.71026342,e85efafa
728,UNIUSDT,850-Sell,2022-04-14 16:00:00,8,Open Short,--,Funding,1961.1,9.421,0.000,-0.0001,-1.84755231,04686be6
729,TLMUSDT,850-Sell,2022-04-14 16:00:00,7,Open Short,--,Funding,144102.0,0.0995,0.0000,-0.0001,-1.4338149,d03ae2be
730,UNIUSDT,850-Sell,2022-04-14 08:00:00,8,Open Short,--,Funding,1961.1,9.709,0.000,-0.0001,-1.90403199,e0493e5b
731,LINKUSDT,850-Sell,2022-04-14 08:00:00,7,Open Short,--,Funding,2007.9,14.185,0.000,-0.0001,-2.84820615,809158f9
732,TLMUSDT,850-Sell,2022-04-14 08:00:00,7,Open Short,--,Funding,144102.0,0.1052,0.0000,-0.0001,-1.51595304,39af3460
733,UNIUSDT,850-Sell,2022-04-14 00:00:00,8,Open Short,--,Funding,1961.1,9.653,0.000,-0.0001,-1.89304983,33ffadea
734,LINKUSDT,850-Sell,2022-04-14 00:00:00,7,Open Short,--,Funding,2007.9,14.191,0.000,-0.0001,-2.84941089,cd9e7bec
735,TLMUSDT,850-Sell,2022-04-14 00:00:00,7,Open Short,--,Funding,144102.0,0.1041,0.0000,-0.0001,-1.50010182,049f1002
736,LINKUSDT,850-Sell,2022-04-13 16:00:00,7,Open Short,--,Funding,2007.9,14.091,0.000,-0.0001,-2.82933189,803087a5
737,UNIUSDT,850-Sell,2022-04-13 16:00:00,8,Open Short,--,Funding,1961.1,9.621,0.000,-0.0001,-1.88677431,9afe90ac
738,TLMUSDT,850-Sell,2022-04-13 16:00:00,7,Open Short,--,Funding,144102.0,0.1039,0.0000,-0.0001,-1.49721978,7496c427
739,LINKUSDT,850-Sell,2022-04-13 08:00:00,7,Open Short,--,Funding,2007.9,14.029,0.000,-0.0001,-2.81688291,3450b3a5
740,UNIUSDT,850-Sell,2022-04-13 08:00:00,8,Open Short,--,Funding,1961.1,9.517,0.000,-0.0001,-1.86637887,94d3843b
741,TLMUSDT,850-Sell,2022-04-13 08:00:00,7,Open Short,--,Funding,144102.0,0.1018,0.0000,-0.0001,-1.46695836,816ec31d
742,UNIUSDT,850-Sell,2022-04-13 00:00:00,8,Open Short,--,Funding,1961.1,9.32,0.000,-0.0001,-1.8277452,c6b8ce9f
743,LINKUSDT,850-Sell,2022-04-13 00:00:00,7,Open Short,--,Funding,2007.9,13.978,0.000,2.921e-05,0.81982031,ace50154
744,TLMUSDT,850-Sell,2022-04-13 00:00:00,7,Open Short,--,Funding,144102.0,0.1017,0.0000,-0.0001,-1.46551734,85865f6c
745,UNIUSDT,850-Sell,2022-04-12 16:00:00,8,Open Short,--,Funding,1961.1,9.301,0.000,-0.0001,-1.82401911,95952b37
746,LINKUSDT,850-Sell,2022-04-12 16:00:00,7,Open Short,--,Funding,2007.9,14.02,0.000,-0.0001,-2.8150758,185b4638
747,TLMUSDT,850-Sell,2022-04-12 16:00:00,7,Open Short,--,Funding,144102.0,0.1017,0.0000,0.00010293,1.508457,a0f2999d
748,LINKUSDT,850-Sell,2022-04-12 08:00:00,7,Open Short,--,Funding,2007.9,14.036,0.000,-0.0001,-2.81828844,7f10c7b5
749,UNIUSDT,850-Sell,2022-04-12 08:00:00,8,Open Short,--,Funding,1961.1,9.3,0.000,-0.0001,-1.823823,ea4df232
750,TLMUSDT,850-Sell,2022-04-12 08:00:00,7,Open Short,--,Funding,144102.0,0.1011,0.0000,0.00050694,7.38546297,ddc60f55
751,UNIUSDT,850-Sell,2022-04-12 00:00:00,8,Open Short,--,Funding,1961.1,8.982,0.000,-0.0001,-1.76146002,562cfe8f
752,LINKUSDT,850-Sell,2022-04-12 00:00:00,7,Open Short,--,Funding,2007.9,13.761,0.000,-0.0001,-2.76307119,f1c829b4
753,TLMUSDT,850-Sell,2022-04-12 00:00:00,7,Open Short,--,Funding,144102.0,0.0969,0.0000,0.00012204,1.70410357,2b584d1a
754,UNIUSDT,850-Sell,2022-04-11 16:00:00,8,Open Short,--,Funding,1961.1,9.175,0.000,-0.0001,-1.79930925,2434a3fa
755,TLMUSDT,850-Sell,2022-04-11 16:00:00,7,Open Short,--,Funding,144102.0,0.0989,0.0000,-0.0001,-1.42516878,dbfaa453
756,LINKUSDT,850-Sell,2022-04-11 16:00:00,7,Open Short,--,Funding,2007.9,13.958,0.000,-0.0001,-2.80262682,aad83dd8
757,UNIUSDT,850-Sell,2022-04-11 08:00:00,8,Open Short,--,Funding,1961.1,9.721,0.000,-0.0001,-1.90638531,16d4b24e
758,LINKUSDT,850-Sell,2022-04-11 08:00:00,7,Open Short,--,Funding,2007.9,14.943,0.000,-0.0001,-3.00040497,ceea795d
759,TLMUSDT,850-Sell,2022-04-11 08:00:00,7,Open Short,--,Funding,144102.0,0.1052,0.0000,-0.0001,-1.51595304,cc7de053
760,UNIUSDT,850-Sell,2022-04-11 00:00:00,8,Open Short,--,Funding,1961.1,9.881,0.000,-0.0001,-1.93776291,52f334f7
761,LINKUSDT,850-Sell,2022-04-11 00:00:00,7,Open Short,--,Funding,2007.9,15.237,0.000,-0.0001,-3.05943723,4c40edc3
762,TLMUSDT,850-Sell,2022-04-11 00:00:00,7,Open Short,--,Funding,144102.0,0.1061,0.0000,-0.0001,-1.52892222,64eb095e
763,UNIUSDT,850-Sell,2022-04-10 16:00:00,8,Open Short,--,Funding,1961.1,10.06,0.000,-0.0001,-1.9728666,fc2b6c83
764,LINKUSDT,850-Sell,2022-04-10 16:00:00,7,Open Short,--,Funding,2007.9,15.472,0.000,-0.0001,-3.10662288,7f794a1c
765,TLMUSDT,850-Sell,2022-04-10 16:00:00,7,Open Short,--,Funding,144102.0,0.1091,0.0000,-0.0001,-1.57215282,c89d1cb1
766,UNIUSDT,850-Sell,2022-04-10 08:00:00,8,Open Short,--,Funding,1961.1,10.054,0.000,-0.0001,-1.97168994,d05450db
767,LINKUSDT,850-Sell,2022-04-10 08:00:00,7,Open Short,--,Funding,2007.9,15.447,0.000,-0.0001,-3.10160313,7826db9e
768,TLMUSDT,850-Sell,2022-04-10 08:00:00,7,Open Short,--,Funding,144102.0,0.1097,0.0000,-0.0001,-1.58079894,de845a75
769,UNIUSDT,850-Sell,2022-04-10 00:00:00,8,Open Short,--,Funding,1961.1,10.047,0.000,-0.0001,-1.97031717,77d089b2
770,TLMUSDT,850-Sell,2022-04-10 00:00:00,7,Open Short,--,Funding,144102.0,0.1117,0.0000,-0.0001,-1.60961934,c35818f0
771,LINKUSDT,850-Sell,2022-04-10 00:00:00,7,Open Short,--,Funding,2007.9,15.423,0.000,-0.0001,-3.09678417,4a094aaa
772,UNIUSDT,850-Sell,2022-04-09 16:00:00,8,Open Short,--,Funding,1961.1,9.808,0.000,-0.0001,-1.92344688,e5fe5c3b
773,LINKUSDT,850-Sell,2022-04-09 16:00:00,7,Open Short,--,Funding,2007.9,15.174,0.000,-0.0001,-3.04678746,699683a1
774,TLMUSDT,850-Sell,2022-04-09 16:00:00,7,Open Short,--,Funding,144102.0,0.1078,0.0000,-0.0001,-1.55341956,e9664ad4
775,LINKUSDT,551612a5,2022-04-09 12:29:17,7,Open Short,Limit,Trade,762.9,15.294,15.294,0.0001,1.16677926,23d1aa8b
776,LINKUSDT,551612a5,2022-04-09 12:29:09,7,Open Short,Limit,Trade,1.4,15.294,15.294,0.0001,0.00214116,701f8ef8
777,LINKUSDT,551612a5,2022-04-09 12:28:56,7,Open Short,Limit,Trade,161.5,15.294,15.294,0.0001,0.2469981,0debadbc
778,LINKUSDT,551612a5,2022-04-09 12:28:34,7,Open Short,Limit,Trade,161.5,15.294,15.294,0.0001,0.2469981,c6642c34
779,LINKUSDT,551612a5,2022-04-09 12:28:33,7,Open Short,Limit,Trade,5.4,15.294,15.294,0.0001,0.00825876,9c9c797c
780,LINKUSDT,551612a5,2022-04-09 12:28:32,7,Open Short,Limit,Trade,363.0,15.294,15.294,0.0001,0.5551722,f066a0fb
781,LINKUSDT,551612a5,2022-04-09 12:28:32,7,Open Short,Limit,Trade,389.2,15.294,15.294,0.0001,0.59524248,6444e228
782,LINKUSDT,551612a5,2022-04-09 12:28:19,7,Open Short,Limit,Trade,161.5,15.294,15.294,0.0001,0.2469981,2e7f8482
783,LINKUSDT,551612a5,2022-04-09 12:28:07,7,Open Short,Limit,Trade,1.0,15.294,15.294,0.0001,0.0015294,725a1c09
784,LINKUSDT,551612a5,2022-04-09 12:26:07,7,Open Short,Limit,Trade,0.5,15.294,15.294,0.0001,0.0007647,4f398635
785,UNIUSDT,39892b4f,2022-04-09 12:22:23,8,Open Short,Limit,Trade,914.3,9.925,9.925,0.0001,0.90744275,68666e68
786,UNIUSDT,39892b4f,2022-04-09 12:22:23,8,Open Short,Limit,Trade,250.0,9.925,9.925,0.0001,0.248125,94ddd8b0
787,UNIUSDT,39892b4f,2022-04-09 12:22:23,8,Open Short,Limit,Trade,562.9,9.925,9.925,0.0001,0.55867825,f611a610
788,UNIUSDT,39892b4f,2022-04-09 12:22:23,8,Open Short,Limit,Trade,14.2,9.925,9.925,0.0001,0.0140935,2c0a205b
